clf,dataset_name,dataset_type,auc,n_estimators
IForest,DHFR,graph,0.4132,100
IForest,DHFR,graph,0.5427,100
IForest,DHFR,graph,0.4707,100
IForest,DHFR,graph,0.4265,100
IForest,DHFR,graph,0.37,100
IForest,DHFR,graph,0.6043,100
IForest,DHFR,graph,0.4743,100
IForest,DHFR,graph,0.5504,100
IForest,DHFR,graph,0.6023,100
IForest,DHFR,graph,0.6583,100
IForest,DHFR,graph,0.4286,200
IForest,DHFR,graph,0.5416,200
IForest,DHFR,graph,0.4635,200
IForest,DHFR,graph,0.4358,200
IForest,DHFR,graph,0.3679,200
IForest,DHFR,graph,0.6197,200
IForest,DHFR,graph,0.4836,200
IForest,DHFR,graph,0.5658,200
IForest,DHFR,graph,0.5899,200
IForest,DHFR,graph,0.6788,200
IForest,DHFR,graph,0.4286,300
IForest,DHFR,graph,0.5416,300
IForest,DHFR,graph,0.4543,300
IForest,DHFR,graph,0.4388,300
IForest,DHFR,graph,0.3587,300
IForest,DHFR,graph,0.6228,300
IForest,DHFR,graph,0.4671,300
IForest,DHFR,graph,0.573,300
IForest,DHFR,graph,0.5951,300
IForest,DHFR,graph,0.6696,300
IForest,ad_nominal,binary,0.6351,1
IForest,ad_nominal,binary,0.6168,1
IForest,ad_nominal,binary,0.4863,1
IForest,ad_nominal,binary,0.6166,1
IForest,ad_nominal,binary,0.6348,1
IForest,ad_nominal,binary,0.5933,1
IForest,ad_nominal,binary,0.6104,1
IForest,ad_nominal,binary,0.4958,1
IForest,ad_nominal,binary,0.4758,1
IForest,ad_nominal,binary,0.4834,1
IForest,ad_nominal,binary,0.6733,5
IForest,ad_nominal,binary,0.6644,5
IForest,ad_nominal,binary,0.5797,5
IForest,ad_nominal,binary,0.6651,5
IForest,ad_nominal,binary,0.7135,5
IForest,ad_nominal,binary,0.6508,5
IForest,ad_nominal,binary,0.6565,5
IForest,ad_nominal,binary,0.5416,5
IForest,ad_nominal,binary,0.5744,5
IForest,ad_nominal,binary,0.5904,5
IForest,ad_nominal,binary,0.6634,10
IForest,ad_nominal,binary,0.619,10
IForest,ad_nominal,binary,0.5589,10
IForest,ad_nominal,binary,0.6226,10
IForest,ad_nominal,binary,0.6995,10
IForest,ad_nominal,binary,0.5663,10
IForest,ad_nominal,binary,0.6604,10
IForest,ad_nominal,binary,0.5768,10
IForest,ad_nominal,binary,0.6155,10
IForest,ad_nominal,binary,0.5568,10
IForest,ad_nominal,binary,0.7138,25
IForest,ad_nominal,binary,0.6709,25
IForest,ad_nominal,binary,0.6766,25
IForest,ad_nominal,binary,0.692,25
IForest,ad_nominal,binary,0.6775,25
IForest,ad_nominal,binary,0.6612,25
IForest,ad_nominal,binary,0.6824,25
IForest,ad_nominal,binary,0.6806,25
IForest,ad_nominal,binary,0.7028,25
IForest,ad_nominal,binary,0.6983,25
IForest,ad_nominal,binary,0.6775,50
IForest,ad_nominal,binary,0.6784,50
IForest,ad_nominal,binary,0.6835,50
IForest,ad_nominal,binary,0.7125,50
IForest,ad_nominal,binary,0.6681,50
IForest,ad_nominal,binary,0.6716,50
IForest,ad_nominal,binary,0.6641,50
IForest,ad_nominal,binary,0.6748,50
IForest,ad_nominal,binary,0.7205,50
IForest,ad_nominal,binary,0.6683,50
IForest,ad_nominal,binary,0.6964,100
IForest,ad_nominal,binary,0.7044,100
IForest,ad_nominal,binary,0.7182,100
IForest,ad_nominal,binary,0.6927,100
IForest,ad_nominal,binary,0.684,100
IForest,ad_nominal,binary,0.7186,100
IForest,ad_nominal,binary,0.6569,100
IForest,ad_nominal,binary,0.7155,100
IForest,ad_nominal,binary,0.717,100
IForest,ad_nominal,binary,0.6975,100
IForest,ad_nominal,binary,0.6913,200
IForest,ad_nominal,binary,0.7112,200
IForest,ad_nominal,binary,0.7125,200
IForest,ad_nominal,binary,0.7014,200
IForest,ad_nominal,binary,0.6917,200
IForest,ad_nominal,binary,0.6988,200
IForest,ad_nominal,binary,0.6894,200
IForest,ad_nominal,binary,0.7123,200
IForest,ad_nominal,binary,0.6968,200
IForest,ad_nominal,binary,0.6691,200
IForest,ad_nominal,binary,0.6904,300
IForest,ad_nominal,binary,0.7165,300
IForest,ad_nominal,binary,0.7143,300
IForest,ad_nominal,binary,0.7063,300
IForest,ad_nominal,binary,0.7048,300
IForest,ad_nominal,binary,0.7058,300
IForest,ad_nominal,binary,0.683,300
IForest,ad_nominal,binary,0.711,300
IForest,ad_nominal,binary,0.6998,300
IForest,ad_nominal,binary,0.6799,300
IForest,TwoLeadECG,timeseries,0.7381,1
IForest,TwoLeadECG,timeseries,0.8838,1
IForest,TwoLeadECG,timeseries,0.5895,1
IForest,TwoLeadECG,timeseries,0.7721,1
IForest,TwoLeadECG,timeseries,0.5838,1
IForest,TwoLeadECG,timeseries,0.786,1
IForest,TwoLeadECG,timeseries,0.8622,1
IForest,TwoLeadECG,timeseries,0.6546,1
IForest,TwoLeadECG,timeseries,0.734,1
IForest,TwoLeadECG,timeseries,0.64,1
IForest,TwoLeadECG,timeseries,0.8279,5
IForest,TwoLeadECG,timeseries,0.8787,5
IForest,TwoLeadECG,timeseries,0.7765,5
IForest,TwoLeadECG,timeseries,0.906,5
IForest,TwoLeadECG,timeseries,0.7137,5
IForest,TwoLeadECG,timeseries,0.8343,5
IForest,TwoLeadECG,timeseries,0.8768,5
IForest,TwoLeadECG,timeseries,0.7508,5
IForest,TwoLeadECG,timeseries,0.6559,5
IForest,TwoLeadECG,timeseries,0.7359,5
IForest,TwoLeadECG,timeseries,0.8724,10
IForest,TwoLeadECG,timeseries,0.9003,10
IForest,TwoLeadECG,timeseries,0.8229,10
IForest,TwoLeadECG,timeseries,0.9079,10
IForest,TwoLeadECG,timeseries,0.7632,10
IForest,TwoLeadECG,timeseries,0.8952,10
IForest,TwoLeadECG,timeseries,0.8356,10
IForest,TwoLeadECG,timeseries,0.8019,10
IForest,TwoLeadECG,timeseries,0.7644,10
IForest,TwoLeadECG,timeseries,0.8419,10
IForest,TwoLeadECG,timeseries,0.8883,25
IForest,TwoLeadECG,timeseries,0.8819,25
IForest,TwoLeadECG,timeseries,0.8267,25
IForest,TwoLeadECG,timeseries,0.8768,25
IForest,TwoLeadECG,timeseries,0.76,25
IForest,TwoLeadECG,timeseries,0.8844,25
IForest,TwoLeadECG,timeseries,0.7517,25
IForest,TwoLeadECG,timeseries,0.7517,25
IForest,TwoLeadECG,timeseries,0.7752,25
IForest,TwoLeadECG,timeseries,0.7346,25
IForest,TwoLeadECG,timeseries,0.8984,50
IForest,TwoLeadECG,timeseries,0.887,50
IForest,TwoLeadECG,timeseries,0.807,50
IForest,TwoLeadECG,timeseries,0.8863,50
IForest,TwoLeadECG,timeseries,0.7689,50
IForest,TwoLeadECG,timeseries,0.8914,50
IForest,TwoLeadECG,timeseries,0.7848,50
IForest,TwoLeadECG,timeseries,0.7206,50
IForest,TwoLeadECG,timeseries,0.7917,50
IForest,TwoLeadECG,timeseries,0.687,50
IForest,TwoLeadECG,timeseries,0.8806,100
IForest,TwoLeadECG,timeseries,0.8978,100
IForest,TwoLeadECG,timeseries,0.8114,100
IForest,TwoLeadECG,timeseries,0.894,100
IForest,TwoLeadECG,timeseries,0.7562,100
IForest,TwoLeadECG,timeseries,0.8914,100
IForest,TwoLeadECG,timeseries,0.8063,100
IForest,TwoLeadECG,timeseries,0.7562,100
IForest,TwoLeadECG,timeseries,0.8095,100
IForest,TwoLeadECG,timeseries,0.7054,100
IForest,TwoLeadECG,timeseries,0.8984,200
IForest,TwoLeadECG,timeseries,0.901,200
IForest,TwoLeadECG,timeseries,0.8197,200
IForest,TwoLeadECG,timeseries,0.8965,200
IForest,TwoLeadECG,timeseries,0.7727,200
IForest,TwoLeadECG,timeseries,0.8965,200
IForest,TwoLeadECG,timeseries,0.8444,200
IForest,TwoLeadECG,timeseries,0.7663,200
IForest,TwoLeadECG,timeseries,0.8095,200
IForest,TwoLeadECG,timeseries,0.7295,200
IForest,TwoLeadECG,timeseries,0.8965,300
IForest,TwoLeadECG,timeseries,0.9016,300
IForest,TwoLeadECG,timeseries,0.8095,300
IForest,TwoLeadECG,timeseries,0.8997,300
IForest,TwoLeadECG,timeseries,0.7746,300
IForest,TwoLeadECG,timeseries,0.8806,300
IForest,TwoLeadECG,timeseries,0.8444,300
IForest,TwoLeadECG,timeseries,0.7613,300
IForest,TwoLeadECG,timeseries,0.7968,300
IForest,TwoLeadECG,timeseries,0.7327,300
IForest,agnews_1,nlp,0.4702,1
IForest,agnews_1,nlp,0.5127,1
IForest,agnews_1,nlp,0.4958,1
IForest,agnews_1,nlp,0.5023,1
IForest,agnews_1,nlp,0.5225,1
IForest,agnews_1,nlp,0.5318,1
IForest,agnews_1,nlp,0.5086,1
IForest,agnews_1,nlp,0.4798,1
IForest,agnews_1,nlp,0.46,1
IForest,agnews_1,nlp,0.5372,1
IForest,agnews_1,nlp,0.5877,5
IForest,agnews_1,nlp,0.6276,5
IForest,agnews_1,nlp,0.6343,5
IForest,agnews_1,nlp,0.6433,5
IForest,agnews_1,nlp,0.5893,5
IForest,agnews_1,nlp,0.6259,5
IForest,agnews_1,nlp,0.5673,5
IForest,agnews_1,nlp,0.6182,5
IForest,agnews_1,nlp,0.6477,5
IForest,agnews_1,nlp,0.6989,5
IForest,agnews_1,nlp,0.6389,10
IForest,agnews_1,nlp,0.6813,10
IForest,agnews_1,nlp,0.7224,10
IForest,agnews_1,nlp,0.7038,10
IForest,agnews_1,nlp,0.645,10
IForest,agnews_1,nlp,0.7206,10
IForest,agnews_1,nlp,0.6281,10
IForest,agnews_1,nlp,0.6652,10
IForest,agnews_1,nlp,0.666,10
IForest,agnews_1,nlp,0.7332,10
IForest,agnews_1,nlp,0.6688,25
IForest,agnews_1,nlp,0.7068,25
IForest,agnews_1,nlp,0.7161,25
IForest,agnews_1,nlp,0.7378,25
IForest,agnews_1,nlp,0.6566,25
IForest,agnews_1,nlp,0.7182,25
IForest,agnews_1,nlp,0.6758,25
IForest,agnews_1,nlp,0.6528,25
IForest,agnews_1,nlp,0.6767,25
IForest,agnews_1,nlp,0.721,25
IForest,agnews_1,nlp,0.6591,50
IForest,agnews_1,nlp,0.727,50
IForest,agnews_1,nlp,0.7389,50
IForest,agnews_1,nlp,0.7401,50
IForest,agnews_1,nlp,0.7321,50
IForest,agnews_1,nlp,0.7392,50
IForest,agnews_1,nlp,0.7193,50
IForest,agnews_1,nlp,0.6997,50
IForest,agnews_1,nlp,0.7178,50
IForest,agnews_1,nlp,0.7204,50
IForest,agnews_1,nlp,0.6737,100
IForest,agnews_1,nlp,0.7337,100
IForest,agnews_1,nlp,0.7164,100
IForest,agnews_1,nlp,0.7479,100
IForest,agnews_1,nlp,0.7383,100
IForest,agnews_1,nlp,0.738,100
IForest,agnews_1,nlp,0.7188,100
IForest,agnews_1,nlp,0.719,100
IForest,agnews_1,nlp,0.7434,100
IForest,agnews_1,nlp,0.7316,100
IForest,agnews_1,nlp,0.6851,200
IForest,agnews_1,nlp,0.748,200
IForest,agnews_1,nlp,0.7348,200
IForest,agnews_1,nlp,0.7718,200
IForest,agnews_1,nlp,0.7538,200
IForest,agnews_1,nlp,0.7525,200
IForest,agnews_1,nlp,0.7436,200
IForest,agnews_1,nlp,0.7501,200
IForest,agnews_1,nlp,0.7507,200
IForest,agnews_1,nlp,0.7475,200
IForest,agnews_1,nlp,0.6944,300
IForest,agnews_1,nlp,0.7566,300
IForest,agnews_1,nlp,0.7404,300
IForest,agnews_1,nlp,0.7646,300
IForest,agnews_1,nlp,0.7589,300
IForest,agnews_1,nlp,0.7555,300
IForest,agnews_1,nlp,0.7483,300
IForest,agnews_1,nlp,0.7434,300
IForest,agnews_1,nlp,0.7585,300
IForest,agnews_1,nlp,0.7482,300
